Name,Address,Location,Role,Profession,Additional Info,page
Bandarini dr. Silvestro,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,esperto materie amministrative,Divisione III.B,44
Cazzozzi dr. Antonio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,esperto scienze guerriere,Divisione III.B,44
Germain dr. Ulderico,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,colonnello medico,Divisione III.B,44
Ori dr. prof. Angelo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,rappresentante dei medici,Divisione III.B,44
Romano dr. Aronne,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,rappresentante dei veterinari,Divisione III.B,44
Gelmetti dr. mg. Antonio,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Membro,-,Divisione III.B,44
Mirza dr. Carlo,"Palazzo del Governo - S. Maurizio, fondamenta Zaguri 2662",,Segretario,-,Divisione III.B,44
Turci prof. Angiolo,Dorsoduro 1402.A.,,Presidente,-,Divisione III.B,44
Favaretto Fisca ing. Giovanni,Castello 6449,,Vice Presidente,-,Divisione III.B,44
Borin or. Iginio,Castello 3464,,GIUNTA PROV. AMMINISTRATIVA,-,Divisione III.B,44
Berardi dr. Vito,S. Marco Piscina 58,,Deputato,-,Divisione III.B,44
Boccato Romualdo,S. Marco Piscina 58,S. Donà di Piave,Deputato,-,Divisione III.B,44
Brusdllon Arturo,Dorsoduro 3453,,Deputato,-,Divisione III.B,44
Cà Zorzi dr. Antonio,S. Polo 2786,,Deputato,-,Divisione III.B,44
Favrezzuta Mario Enrico,S. Polo 2786,,S. Rocco Calle Roverette Case Popolari,Deputato,Divisione III.B,44
Marzollo avv. Francesco,S. Marco 3831,,Deputato,-,Divisione III.B,44
Monico dr. Antonio,S. Marco 2499,,Deputato,-,Divisione III.B,44
Pratilli rag. Achille,S. Marco 2499,,Deputato,Assicurazioni Generali,Divisione III.B,44
Romanin Pietro,S. Marco 2499,Officina fabbrile S. Pantalon,Deputato,-,Divisione III.B,44
Scarpa Faleo dr. Amedeo Antonio,S. Marco numero 4465,,Deputato,-,Divisione III.B,44
Pancino comm. dott. Giuseppe,San Stae 1957,,Segretario Generale,-,Divisione III.B,44
Sacchetto dr Enzo,San Stae 1957,,Vice Segretario Generale,-,Divisione III.B,44
Zattera dr. Guido,San Stae 1957,,Primo Segretario,-,Divisione III.B,44
Rova dr. Adriano,San Stae 1957,,Ragioniere capo,-,Divisione III.B,44
