Name,Address,Location,Role,Profession,Additional Info,page
Basilica di S. Maria Assunta e Chiesa di S. Fosca (Torcello) Tagliapietra don Giuseppe Francesco,"Palazzo Ducale, Ufficio della Soprintendenza",ex Chiesa S. Basso,Comitato: Venezia,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Sovraintendente Moschini cav. dr. Vittorio,"Palazzo Ducale, Ufficio della Soprintendenza",ex Chiesa S. Basso,UFFICIO DI ESPORTAZIONE OGGETTI DI AMICITIA' E D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
"Membri ""Moschin cav. dr. Vittorio; Pagan cav. Angelo; Lorenzetti cav. dr. Giulio""","Palazzo Ducale, Ufficio della Soprintendenza",ex Chiesa S. Basso,UFFICIO DI ESPORTAZIONE OGGETTI DI AMICITIA' E D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Sovrintendente Moschin cav. dr. Vittorio,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,SOPRINTENDENZA ALLE GALLERIE ED ALLE OPERE D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Direttore Moschini cav. dr. Vittorio,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,SOPRINTENDENZA ALLE GALLERIE ED ALLE OPERE D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Assistente Pagan cav. Angelo,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,SOPRINTENDENZA ALLE GALLERIE ED ALLE OPERE D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Rettore Conte Nolfo Di Cortegna,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,SOPRINTENDENZA ALLE GALLERIE ED ALLE OPERE D'ARTE,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Sovrintendente Moschini cav. dr. Vittorio,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,GALLERIA « G. FRANCHETTI » ALLA CA' D'ORO,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Conservatore Nardo Antonio,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,GALLERIA « G. FRANCHETTI » ALLA CA' D'ORO,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Sovrintendente Moschini cav. dr. Vittorio,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,MUSEO ORIENT. DELLA CA' PESARO,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Direttore onor. Barbantini comm. dr. Nino,S. Vio Calle Gambara numero 1023,ex Chiesa S. Basso,MUSEO ORIENT. DELLA CA' PESARO,SOPRINTENDENZA AI MONUMENTI MEDIOEVALI E MODERNI DEL VENETO ORIENTALE,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Sovraintendente Brusim cav. uff. dr. Giovanni,"Piazzetta S, Marco 24 (Palazzo ex Reale)",MUSEO ARCHEOLOGICO,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Direttore Forlati dr. Bruna,"Piazzetta S, Marco 24 (Palazzo ex Reale)",MUSEO ARCHEOLOGICO,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"ENTE NAZIONALE INDUSTRIE CINEMATOGRAFICHE,",80
Soprint,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,Bibliogr. e direttore Marciana Ferrari comm. dr. prof. Luigi,80
Bibliot. Direttore Zorziangelo dr. cav. Pict'o,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Bibliot. Pesenti dr. Giuliano,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Bibliot,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,aggiunto Ferrari dr. Giorgio,80
Coadiutore principale D'Este cav. Augusto,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Coadiutore Erspett dei Luig,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Aiutanti Targetta Romeo,"Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
"Custodi capi ""Marchesini Umberto; Marchi Olivo""","Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
"Custodi ""Nardo Manio; Biban Virgilio; Tac. alfredo""","Piazzetta S, Marco 24 (Palazzo ex Reale)",,MUSEO ORIENT. DELLA CA' PESARO,SOPRINT. ALLE ANTICHITA’ PADOVA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Commiss,"S. Maria Formosa, calle Querini 4774",,MUSEO ORIENT. DELLA CA' PESARO,FONDAZ. QUERINI STAMPALIA,Gov.to Monaco avv. Piero,80
Segretario Barzi prof. Manlio Torquato,"S. Maria Formosa, calle Querini 4774",,MUSEO ORIENT. DELLA CA' PESARO,FONDAZ. QUERINI STAMPALIA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
Distributore capo Fiorisa Giovanni,"S. Maria Formosa, calle Querini 4774",,MUSEO ORIENT. DELLA CA' PESARO,FONDAZ. QUERINI STAMPALIA,"BIBLIOTECA NAZIONALE MARCIANA E SOVRINTENDENZA BIBLIOGRAFICA PER LE VENEZIE,",80
