Name,Address,Location,Category,Additional Info,page,location_cleaned
Costantini Gino,"Murano fdm, Vetrai 47-B",Lido,Vini (grossisti),Category: Vetri industriali,317,False
Crosera Rosina ved. Foschi,Castello 5032,,Vini (grossisti),Category: Vetri industriali,317,True
Dalla Venezia Giovanni,Cannaregio 1506,,Vini (grossisti),Category: Vetri industriali,317,True
Del Rossi Luigi Vittorio,"Murano fdm, Vetrai 47-B, Castello 5032, Cannaregio 1506",,Vini (grossisti),Category: Vetri industriali,317,True
De Re Santina,Via Calvi,Marghera,Vini (grossisti),Category: Vetri industriali,317,False
De Vita Bartolomeo e Figli,"Via Calvi, Cann. 1334 C",,Vini (grossisti),Category: Vetri industriali,317,True
Distilleria Maraschinio e liquori,Romano Via ​hoy. Castello 6041,,Vini (grossisti),Category: Vetri industriali,317,True
Fanucchi Emilio,"Romano Via ​hoy. Castello 6041, Castello 5997 B",,Vini (grossisti),Category: Vetri industriali,317,True
F.lli Guadalupi di Carmelo,"Campo Manin, 4458",Lido,Vini (grossisti),"Vini Marsala,  Vermouth,  Olii,  Aceto,  Tel. 22-555,  Depositl; S. Zan Degola,  Tel. 24-871,  S. Maria,  Tel. 22-218",317,False
F.lli Moe,"S. Croce, Ruga Bella, 1064",Lido, S. Croce,"Ruga Belia,  1084, Telef. 22.622,  Depositi: S. Mar. t 8,  Telefono 22.218. | Negozianti e produttori vini",317,False
Foschi Francesco,fond. S. Lorenzo 5082,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Girardi Antonio,Via Olivi 21,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Girardi Ugo,"Via Olivi 21, Castello 4972",,Vini (grossisti),Category: Vetri industriali,317,True
Gottardo F.lli,Via C. Battisti 545,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Gottardo Vittorio,Via Ospedale,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Guadagnì Maria,Via Dante 111,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Guadalupe F.lli,"Via Dante 111, S. Marco 4283",,Vini (grossisti),Category: Vetri industriali,317,True
La Gatta Desiderio,Cannaregio 5093,,Vini (grossisti),Category: Vetri industriali,317,True
Lambert Pompeo,Via Michel.,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Lewotorto Giuseppe,Via Zambecari,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Levorato Giulio,Via E. Vendemia 13,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Marangon Giulio,"Via E. Vendemia 13, S. Marco 5295",,Vini (grossisti),Category: Vetri industriali,317,True
Marcheotti A. & S.,San Moisè 2155,Lido,Telefono 25.926,Category: Vetri industriali,317,False
Marin Pierina,Via Saluzzo 38,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Mariotti Ameda,Via Malamocco 554,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Martire Umberto,"Via Malamocco 554, Cannaregio 2432",,Vini (grossisti),Category: Vetri industriali,317,True
Meo F.lli,S. Croce 1064,,Vini (grossisti),Category: Vetri industriali,317,True
Milanesi Giovani,Via Macello 19,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Montanari Italo,Calle del Sale 19,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Moressa Luigi,"Calle del Sale 19, Castello 5773",,Vini (grossisti),Category: Vetri industriali,317,True
Morzato Guerino,Via del Prato 28,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Muecint Giovanni,"Via del Prato 28, S. Polo 165",,Vini (grossisti),Category: Vetri industriali,317,True
Munarinì rag. Guido,Cannaregio 6131,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Oren Per Spanò A. D.,Duro 2426,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Ortin Lino,Via Rossarol 10,Marghera,Vini (grossisti),Category: Vetri industriali,317,False
Paganelli F.lli,"Via Rossarol 10, Castello 4644-4687. A",,Vini (grossisti),Category: Vetri industriali,317,True
Pavarin Vio Silvio,Dorsoduro 2959,,Vini (grossisti),Category: Vetri industriali,317,True
Pegolo Umberto di Federico,734,,Vini (grossisti),"Vini,  Liquori,  Alimentari,  Rappresentanze e Depositi,  Tel. 25-061 | S. Simeone",317,True
Pinto Francesco e Lorenzo,Cannaregio 2803,,Vini (grossisti),Category: Vetri industriali,317,True
Prearo Giov. Luigi,Via Pescheria Vecchio 20,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Reffo Giovanni,Via Pescheria Vecchia 2,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Ridolfi Arnaldo e Vio Emilio,"Via Pescheria Vecchia 2, S. Croce 782",,Vini (grossisti),Category: Vetri industriali,317,True
Rizzo Giovanni Secondo,S. Marco 3711,,Vini (grossisti),Category: Vetri industriali,317,True
Rizzo Osvaldo (ditta),Castello 4919,,Vini (grossisti),Category: Vetri industriali,317,True
Sandri Giuseppe,"Lido, Via Marin Sanudo S. Marco 181 A",,Vini (grossisti),Category: Vetri industriali,317,True
Sanin Giorgio,Via Poerio 64,,Vini (grossisti),Category: Vetri industriali,317,True
S. A. Tenuta Valbruna,Via Poerio 64, Castello, 4424,Tel. 23-871 | Vini,317,False
Scarpa Augusto,Via Poerio 64,,Vini (grossisti),Category: Vetri industriali,317,True
Schezzeri Giovanni,"Via Poerio 64, Cannaregio 5689",,Vini (grossisti),Category: Vetri industriali,317,True
Sparla Maria Franca Florio,Cantine 2 Mori, Rialto, 429,Tel. 25-401,317,False
Storelli Domenico,"Cantine 2 Mori, Castello 3540",,Vini (grossisti),Category: Vetri industriali,317,True
Tenute Valbruna S. A.,Castello 4424,,Vini (grossisti),Category: Vetri industriali,317,True
Tocchetto Mario,Via Torre Belf. 90,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Tomachio Riccardo,"Via Torre Belf. 90, Cannaregio 2322",,Vini (grossisti),Category: Vetri industriali,317,True
Tonolio Antonio,Via Circonvallazione,Mestre,Vini (grossisti),Category: Vetri industriali,317,False
Toppo Oreste (eredi),S. Margherita 3675,Lido,Vini (grossisti),Category: Vetri industriali,317,False
Vallini cav. Guido,"S. Margherita 3675, S. Polo 1806",Lido,Vini (grossisti),Category: Vetri industriali,317,False
Ventura Francesco,"S. Margherita 3675, S. Polo 1806",Carpenedo,Vini (grossisti),Category: Vetri industriali,317,False
Vinicola Olearia Italiana,"S. Margherita 3675, S. Polo 1806",Lido,San Marco 181 A,Soc. a. r. l.,317,False
Zambon Cesare succ. F.lli Zambon,"S. Margherita 3675, S. Polo 1806, Santa Croce 512",Lido,Vini (grossisti),Category: Vetri industriali,317,False
Zane Creodone,del Principe 218,Lido,Vini (grossisti),Burano cl,317,False
Zane Emilio,E Arti Grafiche Esperia VENEZIA SANT’ANTONIN 3579,Lido,Vini (grossisti),Category: Vetri industriali,317,False
