Name,Address,Location,Role,Profession,Additional Info,page
Gina Violato Meneghetti,Accademia di Belle Arti e Liceo Artistico,,Provveditore agli studi (reggente),Educazione fisica,Lanzillo Azionista,76
Bacci prof. Edmonlo,Accademia di Belle Arti e Liceo Artistico,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76
Gaspari prof. Luciano,Accademia di Belle Arti e Liceo Artistico,,Provveditore agli studi (reggente),Figura disegnata,Lanzillo Azionista,76
Don Ugo Manfrin,Accademia di Belle Arti e Liceo Artistico,,Provveditore agli studi (reggente),religione,Lanzillo Azionista,76
Gran uff. dr. Ulisse Guido Ringler,Accademia di Belle Arti e Liceo Artistico,,Presidente,Vanoni Ezio,",",76
Gr. uff. Giuseppe Dell’Oro,Accademia di Belle Arti e Liceo Artistico,,Direttore,Vanoni Ezio,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C",,Provveditore agli studi (reggente),Laboratorio Scuola per Operai Elettromeccanici,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Laboratorio Scuola per Falegnami,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Marghera, Via Fratelli Bandiera 21,Vanoni Ezio,"Laboratorio Scuola Maestranze, , ",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Mira, presso Casa Paterna,Vanoni Ezio,"Laboratorio Scuola per Meccanici, , ",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Mogliano Veneto, Via Roma 44,Vanoni Ezio,"Laboratorio Scuola per Meccanici, , ",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Corsi vari di istruzione professionale per artigiani e operai in tutto il Veneto,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Ufficio di assistenza economica, tecnica e artistica per artigiani e piccoli industriali,76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Sezione Autonoma di Credito per le Piccole Industrie e l’Artigianato,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Ufficio Commissionario Industrie e Artigiane con Mostre campionarie permanenti di prodotti tipici dell’artigianato e delle piccole industrie venete,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Biblioteca di consultazione per artigiani e piccoli industriali (aperto tutti i giorni feriali nelle ore d’Ufficio),",",76
ing. Eugenio Rubini,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Ispettore Interprovinciale,Vanoni Ezio,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Scuola: « G. Gozzi »,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Castello,Provveditore agli studi (reggente),Scuola: « Giacinto Gallina »,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Maria Formosa,Provveditore agli studi (reggente),Scuola: S. Maria Formosa,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",SS. Apostoli,Provveditore agli studi (reggente),Scuola: Luigi Cadorna,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Barnaba,Provveditore agli studi (reggente),Scuola Michele Renier,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Provolo,Provveditore agli studi (reggente),Scuola Armando Diaz,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Maurizio,Provveditore agli studi (reggente),Scuola Alfredo Oriani,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Samuele,Provveditore agli studi (reggente),Scuola A. Scarsellini,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Castello,Provveditore agli studi (reggente),Scuola E. De Amicis,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",S. Fosca,Provveditore agli studi (reggente),Scuola Diedo,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Giudecca,Provveditore agli studi (reggente),Scuola Giudecca,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Marghera,Provveditore agli studi (reggente),Scuola Marghera,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Catene,Provveditore agli studi (reggente),Scuola Catene,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Villabona,Provveditore agli studi (reggente),Scuola Villabona,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Chirignago,Provveditore agli studi (reggente),Scuola Chirignago,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Asseggiano,Provveditore agli studi (reggente),Scuola Asseggiano,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",,Provveditore agli studi (reggente),Scuola Ca Emiliani,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Malcontenta,Provveditore agli studi (reggente),Scuola Malcontenta,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Mestre, Via Dante,Vanoni Ezio,"Scuola Cesare Battisti, , ",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Carpenedo,Provveditore agli studi (reggente),Scuola Carpenedo,",",76
,"Accademia di Belle Arti e Liceo Artistico, Fond. Arsenale 2162-C, S. Croce numero 328-B",Murano,Provveditore agli studi (reggente),Scuola « Ugo Foscolo »,",",76
