Name,Address,Location,Role,Profession,Additional Info,page
Acquedotto,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
CIGA,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
S. A. Chiari e Forti,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Marghera,C.R.A.L.,Aziendali,",",70
Cottonificio Veneziano,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Soc. Ven. Conterie e Cristallerie,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Murano,C.R.A.L.,Aziendali,",",70
Deputazione Provinciale,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Distilleria. Zuccherificio,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",,C.R.A.L.,Aziendali,Stabilimento di Cavarzere,70
Dipendenti Comunali,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Direzione Artiglieria,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
ENIC,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",,C.R.A.L.,Aziendali,",",70
Fonderia Meccanica Veneziana,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
S. A. Fonderie di Marghera,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Gazzettino,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Istituto Naz. Previdenza Sociale,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
S. A. ILVA,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Marghera,C.R.A.L.,Aziendali,",",70
Soc. Junghans,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
INALI,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Magistrato Acque,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Manifattura Tabacchi,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Montecatini,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Marghera,C.R.A.L.,Aziendali,",",70
Ospedale al Mare,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Lido Venezia,C.R.A.L.,Aziendali,",",70
Provveditorato al Porto,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
SAFFA,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
SAGA,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2", Venezia,C.R.A.L.,Aziendali,Soc. An. Gestione Automissime,70
SAVA,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Marghera,C.R.A.L.,Aziendali,",",70
Società Filovie Mestre,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Mestre,C.R.A.L.,Aziendali,",",70
Società Trezza,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Ufficio Tecnico Erariale,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Aziendali,",",70
Poste e Telegrafi,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",,C.R.A.L.,Aziendali,",",70
Soc. Canottieri «Bucintoro»,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Vari,",",70
Soc. Ginnastica «Rejsr »,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Vari,",",70
Soc. Bocciofila Marghera,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Marghera,C.R.A.L.,Vari,",",70
Soc. Bocciofila F. Fornaro,"Venezia - Riva del Vin 722 - 728, Costiero n. 1, Costiero n. 2",Venezia,C.R.A.L.,Vari,",",70
CARLO GALIMBERTI,Venezia - Riva del Vin 722 - 728,,C.R.A.L.,Vari,"CARTA - CARTONI, CANCELLORIA",70
