Name,Address,Location,Role,Profession,Additional Info,page
Micheletti Aldo,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Usciere,", PROCURA PRESSO IL TRIBUNALE DEI MINORENNI",56
Colognesi Attilio,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Usciere,", PROCURA PRESSO IL TRIBUNALE DEI MINORENNI",56
Di Donato Luigi,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Ufficiale Giudiziario,", PROCURA PRESSO IL TRIBUNALE DEI MINORENNI",56
Agnoletto Vittorio,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,PRETURA CIVILE E PENALE,", PROCURA PRESSO IL TRIBUNALE DEI MINORENNI",56
Bernardi Cesare,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,PRETURA CIVILE E PENALE,", PROCURA PRESSO IL TRIBUNALE DEI MINORENNI",56
Tornatore Dr. Cav. Paolo,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Primo Pretore,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Roberto Dr. Ambragio,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Pretore,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Chiaradia avv. Alberto,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Vice Pretore Onorario,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Gentile Cav. Vincenzo,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Cancelliere Dirigente,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Panajotti Sergio,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Lo Cancelliere,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Chiampo Luigi,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Aiutante di Cancellerìa,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Rossi Oreste,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Aiutante di Cancellerìa,PRETURA DI MESTRE (con sede distaccata a Mirano),56
Serena Giuseppe,Dorsoduro,,TRIBUNALE CIVILE E PENALE DI VENEZIA,Ufficiale Giudiziario,PRETURA DI MESTRE (con sede distaccata a Mirano),56
