Name,Address,Location,Role,Profession,Additional Info,page
Scalcetti Lionello,Palazzo Dieci Savi - Sottoport. di Rialto 50,,Primo Assistente,,,63
Venturini Hildebrand,Palazzo Dieci Savi - Sottoport. di Rialto 50,,Primo Assistente,,,63
Tommasini Angelo,Palazzo Dieci Savi - Sottoport. di Rialto 50,,Primo Assistente,,,63
Montanari dr. Viserado,Santa Barnaba 3232,,Ispettore Compartimentale,,,63
Rossi dr. Giuseppe,Santa Barnaba 3232,,Ispettore superiore,,,63
Vedovi dr. Luigi,Santa Barnaba 3232,,Ispettore superiore,,,63
Piccioli dr. Gualfrado,Santa Barnaba 3232,,Ispettore Zootecnico,,,63
Bernardil dr. Bruno,Santa Barnaba 3232,,Personale tecnico,,,63
Favero rag Federico,Santa Barnaba 3232,,Ragioneria,,,63
D'Andrea Carmina,Santa Barnaba 3232,,Archivio,,,63
Prof. Giuseppe Sonaglia,S. Samuele 3291,,Commissario Straordinario,,,63
Dr. Cesare Rigatello,S. Samuele 3291,,Direttore Generale,,,63
Perelda,Via 22 Marzo n. 2233,,Direttore,,,63
Albuzio noh. cav. Enrico,Via 22 Marzo n. 2233,,Presidente,CONSORZIO DI BONIFICA DESE SUPERIORE,,63
Vianello cav,Via 22 Marzo n. 2233,,SEZIONE PROV. DELL'ALIMENTAZIONE,Direttore,. Pietro,63
Il GAZZETTINO,Via 22 Marzo n. 2233,Venezia,SEZIONE PROV. DELL'ALIMENTAZIONE,CONSORZIO DI BONIFICA DESE SUPERIORE,Società per la pubblicità; Il GAZZETTINO e il vostro giornale,63
duset,"Via XXIII Marzo n. 223, Telefono 354893",,SEZIONE PROV. DELL'ALIMENTAZIONE,Officina Riparazioni,MAOQH1NE por SQRIVERE,63
