Name,Address,Location,Role,Profession,Additional Info,page
Muller Gino,Calle Larga S. Marco 374,,Presidente,Consiglio Direttivo,",",69
Comolli Vittorio,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Dalla Pozza Romeo,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Gavagnin Danilo,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Serrettii Ezio,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Tagliapietra Giovanni,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Vaccari Gino,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Vianello Federico,Calle Larga S. Marco 374,,Componente,Consiglio Direttivo,",",69
Rag. Mondini Gino,Calle Larga S. Marco 374,,Direttore Provinciale,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Dott. Alberto Zaia,Calle Larga S. Marco 374,,Sindaco Revisore,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Rag. Riccardo Gnocchi,Calle Larga S. Marco 374,,Sindaco Revisore,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Sig. Giorgio Bassato,Calle Larga S. Marco 374,,Sindaco Revisore,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Walter Ravazzolo,Calle Larga S. Marco 374,,Delegato sportivo prov.,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Marco Pescante,Calle Larga S. Marco 374,,Direttore Tecnico Provinciale per l'attività Nautica,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Antonio Scalabrin,Calle Larga S. Marco 374,,Direttore Tecnico Prov. per il Tiro a Volo,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Giuseppe Drudi,Calle Larga S. Marco 374,,Direttore Tecnico Prov. per il Tiro a Volo, Caccia e Pesca,",",69
Egidio De Zotts,Calle Larga S. Marco 374,,Direttore Tecnico Prov. per l'Atletica Leggera e Tiro alla Fune,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Aldo Cetti,Calle Larga S. Marco 374,,Direttore Tecnico Prov. per il Tamburello - Palla a volo e Pallone a bracciale,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Ruggero Pillon,Calle Larga S. Marco 374,,Direttore Tecnico Prov. FIGB,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Ferruccio Di Giulio,Calle Larga S. Marco 374,,Collaboratore Tecnico FIGB,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Tullio Semenzato,Calle Larga S. Marco 374,,Collaboratore Tecnico FIGB,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Silvio Adami,Calle Larga S. Marco 374,,Presidente Gruppo Prov. Arbitri della F. I G. B.,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,",",69
Guido Cocoon,Calle Larga S. Marco 374,,Commissario,ASSOCIAZIONE FRA PROPRIETARI DI FABBRICATI DELLA PROVINCIA DI VENEZIA,"Federazione Prov. Filodrammatiche, ",69
